date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:18:01	15298/15298	---M-Z	200	added ('OK')	text/html	etag:%226bc1020-3bc2-62b9423b97d8c-gzip%22	https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana%20-%2011.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana%20-%2011.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:01	14815/14815	---M-Z	200	added ('OK')	text/html	etag:%226bc0f4d-39df-62b9423b68ba0-gzip%22	https://patwari.org/bd/pushkar/Cooking%20Preparation.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Cooking%20Preparation.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:03	11028/11028	---M--	200	added ('OK')	image/jpeg	etag:%226bc102c-2b14-55e7075aa5ac0%22	https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:03	15342/15342	---M-Z	200	added ('OK')	text/html	etag:%226bc1002-3bee-62b9423b90c43-gzip%22	https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:03	10452/10452	---M--	200	added ('OK')	image/jpeg	etag:%226bc1022-28d4-55e706e370180%22	https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana-1_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana-1_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:04	10375/10375	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f19-2887-55e7076fa0c40%22	https://patwari.org/bd/pushkar/Discussion%20Sri%20Patwari%20and%20BadamaRamachari_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Discussion%20Sri%20Patwari%20and%20BadamaRamachari_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:08	15376/15376	---M-Z	200	added ('OK')	text/html	etag:%226bc1032-3c10-62b9423b9bff4-gzip%22	https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana-1.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana-1.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:09	10741/10741	---M--	200	added ('OK')	image/jpeg	etag:%226bc0ffb-29f5-55e706e740a80%22	https://patwari.org/bd/pushkar/DSCN1646_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/DSCN1646_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:10	15429/15429	---M-Z	200	added ('OK')	text/html	etag:%226bc0f1a-3c45-62b9423b60ab7-gzip%22	https://patwari.org/bd/pushkar/Discussion%20Sri%20Patwari%20and%20BadamaRamachari.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Discussion%20Sri%20Patwari%20and%20BadamaRamachari.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:10	14501/14501	---M-Z	200	added ('OK')	text/html	etag:%226bc1023-38a5-62b9423b9a884-gzip%22	https://patwari.org/bd/pushkar/DSCN1646.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/DSCN1646.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:11	10263/10263	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f3e-2817-55e7098e44c80%22	https://patwari.org/bd/pushkar/DSCN1647_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/DSCN1647_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:12	11751/11751	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f3d-2de7-55e709f2678c0%22	https://patwari.org/bd/pushkar/MahaMagalaaruti%20of%20Sri%20Rayaru_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/MahaMagalaaruti%20of%20Sri%20Rayaru_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:15	14568/14568	---M-Z	200	added ('OK')	text/html	etag:%226bc0fc9-38e8-62b9423b7db91-gzip%22	https://patwari.org/bd/pushkar/DSCN1647.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/DSCN1647.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:16	15321/15321	---M-Z	200	added ('OK')	text/html	etag:%226bc0f4f-3bd9-62b9423b6a310-gzip%22	https://patwari.org/bd/pushkar/MahaMagalaaruti%20of%20Sri%20Rayaru.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/MahaMagalaaruti%20of%20Sri%20Rayaru.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:17	9594/9594	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f1c-257a-55e707f153e40%22	https://patwari.org/bd/pushkar/MahaPrasaad-1_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/MahaPrasaad-1_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:17	15272/15272	---M-Z	200	added ('OK')	text/html	etag:%226bc0f4c-3ba8-62b9423b6742f-gzip%22	https://patwari.org/bd/pushkar/MahaPrasaad-1.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/MahaPrasaad-1.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:18	9121/9121	---M--	200	added ('OK')	image/jpeg	etag:%226bc0fa6-23a1-55e7098d50a40%22	https://patwari.org/bd/pushkar/MahaPrasaad-2_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/MahaPrasaad-2_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:18	8961/8961	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f7d-2301-55e70743c24c0%22	https://patwari.org/bd/pushkar/MahaPrasaad-3_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/MahaPrasaad-3_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:23	15171/15171	---M-Z	200	added ('OK')	text/html	etag:%226bc1036-3b43-62b9423b9d764-gzip%22	https://patwari.org/bd/pushkar/MahaPrasaad-2.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/MahaPrasaad-2.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:24	15283/15283	---M-Z	200	added ('OK')	text/html	etag:%226bc100a-3bb3-62b9423b94ac3-gzip%22	https://patwari.org/bd/pushkar/MahaPrasaad-3.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/MahaPrasaad-3.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:24	15283/15283	---M-Z	200	added ('OK')	text/html	etag:%226bc0f87-3bb3-62b9423b704b8-gzip%22	https://patwari.org/bd/pushkar/MahaPrasaad-4.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/MahaPrasaad-4.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:25	9955/9955	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f17-26e3-55e707af86300%22	https://patwari.org/bd/pushkar/MahaPrasaad-4_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/MahaPrasaad-4_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:26	9750/9750	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f48-2616-55e7089373cc0%22	https://patwari.org/bd/pushkar/MahaPrasaad-5_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/MahaPrasaad-5_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:27	9150/9150	---M--	200	added ('OK')	image/jpeg	etag:%226bc103e-23be-55e70a4377800%22	https://patwari.org/bd/pushkar/Nagaappa_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Nagaappa_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:30	15127/15127	---M-Z	200	added ('OK')	text/html	etag:%226bc0f88-3b17-62b9423b71840-gzip%22	https://patwari.org/bd/pushkar/Nagaappa.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Nagaappa.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:30	15163/15163	---M-Z	200	added ('OK')	text/html	etag:%226bc0f44-3b3b-62b9423b660a7-gzip%22	https://patwari.org/bd/pushkar/MahaPrasaad-5.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/MahaPrasaad-5.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:32	9601/9601	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f51-2581-55e70a0ff7e80%22	https://patwari.org/bd/pushkar/NarasimhaDevaru_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/NarasimhaDevaru_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:32	15179/15179	---M-Z	200	added ('OK')	text/html	etag:%226bc0ffd-3b4b-62b9423b8f4d3-gzip%22	https://patwari.org/bd/pushkar/NarasimhaDevaru.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/NarasimhaDevaru.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:33	11076/11076	---M--	200	added ('OK')	image/jpeg	etag:%226bc1038-2b44-55e7086d4e2c0%22	https://patwari.org/bd/pushkar/Purshkar%20fair%20at%20Bichali_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Purshkar%20fair%20at%20Bichali_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:34	9609/9609	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f77-2589-55e7098797cc0%22	https://patwari.org/bd/pushkar/Pushkar%20fair%20at%20Bichali_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Pushkar%20fair%20at%20Bichali_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:37	15319/15319	---M-Z	200	added ('OK')	text/html	etag:%226bc1037-3bd7-62b9423b9eaec-gzip%22	https://patwari.org/bd/pushkar/Purshkar%20fair%20at%20Bichali.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Purshkar%20fair%20at%20Bichali.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:39	9651/9651	---M--	200	added ('OK')	image/jpeg	etag:%226bc0fde-25b3-55e70ac15a100%22	https://patwari.org/bd/pushkar/Pushkar%20Holy%20Bath_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Pushkar%20Holy%20Bath_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:39	15424/15424	---M-Z	200	added ('OK')	text/html	etag:%226bc1009-3c40-62b9423b9373b-gzip%22	https://patwari.org/bd/pushkar/Pushkar%20fair%20at%20Bichali.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Pushkar%20fair%20at%20Bichali.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:39	15302/15302	---M-Z	200	added ('OK')	text/html	etag:%226bc0faf-3bc6-62b9423b779e9-gzip%22	https://patwari.org/bd/pushkar/Pushkar%20Holy%20Bath.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Pushkar%20Holy%20Bath.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:41	8365/8365	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f35-20ad-55e70878bfdc0%22	https://patwari.org/bd/pushkar/Pushkar%20Holy%20Dip%20at%20TungaBhadra_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Pushkar%20Holy%20Dip%20at%20TungaBhadra_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:41	10302/10302	---M--	200	added ('OK')	image/jpeg	etag:%226bc0fb0-283e-55e708927fa80%22	https://patwari.org/bd/pushkar/Pushkar%20Holy%20Dip_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Pushkar%20Holy%20Dip_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:45	15441/15441	---M-Z	200	added ('OK')	text/html	etag:%226bc0f66-3c51-62b9423b6be68-gzip%22	https://patwari.org/bd/pushkar/Pushkar%20Holy%20Dip%20at%20TungaBhadra.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Pushkar%20Holy%20Dip%20at%20TungaBhadra.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:46	15283/15283	---M-Z	200	added ('OK')	text/html	etag:%226bc0fbd-3bb3-62b9423b7a8c9-gzip%22	https://patwari.org/bd/pushkar/Pushkar%20Holy%20Dip.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Pushkar%20Holy%20Dip.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:46	9850/9850	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f31-267a-55e7086d4e2c0%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%201_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%201_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:47	15266/15266	---M-Z	200	added ('OK')	text/html	etag:%226bc103d-3ba2-62b9423ba025d-gzip%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%201.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%201.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:47	9788/9788	---M--	200	added ('OK')	image/jpeg	etag:%226bc0fd7-263c-55e7083ac2b80%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%2010_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%2010_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:48	9621/9621	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f50-2595-55e708a49e540%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%202_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%202_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:53	15194/15194	---M-Z	200	added ('OK')	text/html	etag:%226bc0f7c-3b5a-62b9423b6d5d8-gzip%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%2010.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%2010.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:54	15245/15245	---M-Z	200	added ('OK')	text/html	etag:%226bc0ff6-3b8d-62b9423b8b653-gzip%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%203.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%203.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:54	15382/15382	---M-Z	200	added ('OK')	text/html	etag:%226bc1003-3c16-62b9423b91fcb-gzip%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%202.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%202.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:55	8789/8789	---M--	200	added ('OK')	image/jpeg	etag:%226bc100f-2255-55e7075d82180%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%203_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%203_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:56	9418/9418	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f7b-24ca-55e708b1f84c0%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%204_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%204_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:18:56	9323/9323	---M--	200	added ('OK')	image/jpeg	etag:%226bc0fbb-246b-55e70771890c0%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%205_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%205_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:19:00	15351/15351	---M-Z	200	added ('OK')	text/html	etag:%226bc0fc1-3bf7-62b9423b7c421-gzip%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%205.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%205.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:19:01	15211/15211	---M-Z	200	added ('OK')	text/html	etag:%226bc103f-3b6b-62b9423ba19cd-gzip%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%204.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%204.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:19:02	15250/15250	---M-Z	200	added ('OK')	text/html	etag:%226bc0fab-3b92-62b9423b76661-gzip%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%206.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%206.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:19:02	9074/9074	---M--	200	added ('OK')	image/jpeg	etag:%226bc1018-2372-55e7072cdeec0%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%206_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%206_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:19:04	8937/8937	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f4e-22e9-55e708cf88a80%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%207_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%207_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:19:04	9590/9590	---M--	200	added ('OK')	image/jpeg	etag:%226bc0fda-2576-55e70897445c0%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%208_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%208_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:19:07	15328/15328	---M-Z	200	added ('OK')	text/html	etag:%226bc0ff3-3be0-62b9423b88772-gzip%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%207.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%207.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:19:08	15222/15222	---M-Z	200	added ('OK')	text/html	etag:%226bc0f42-3b76-62b9423b64937-gzip%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%208.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%208.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:19:09	10172/10172	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f6b-27bc-55e70ac712e80%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%209_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%209_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:19:10	10707/10707	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f18-29d3-55e7096a07700%22	https://patwari.org/bd/pushkar/RubaGundu_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RubaGundu_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:19:10	15204/15204	---M-Z	200	added ('OK')	text/html	etag:%226bc0fe7-3b64-62b9423b86c1a-gzip%22	https://patwari.org/bd/pushkar/RayarBrindavana%20-%209.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RayarBrindavana%20-%209.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:19:11	9219/9219	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f76-2403-55e70ae77fb00%22	https://patwari.org/bd/pushkar/Sri%20and%20Smt%20Ramachararu_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Sri%20and%20Smt%20Ramachararu_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:19:14	15077/15077	---M-Z	200	added ('OK')	text/html	etag:%226bc0fd8-3ae5-62b9423b821e2-gzip%22	https://patwari.org/bd/pushkar/RubaGundu.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/RubaGundu.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:19:15	15068/15068	---M-Z	200	added ('OK')	text/html	etag:%226bc0fb1-3adc-62b9423b79159-gzip%22	https://patwari.org/bd/pushkar/Sri%20and%20Smt%20Ramachararu.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Sri%20and%20Smt%20Ramachararu.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:19:17	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:50:47%20GMT	https://patwari.org/bd/pushkar/Vysa%20Kararchita%20Hanumanta.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Vysa%20Kararchita%20Hanumanta.html	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:19:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:50:51%20GMT	https://patwari.org/bd/pushkar/Vysa%20Kararchita%20Hanumanta_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Vysa%20Kararchita%20Hanumanta_t.jpg	(from https://patwari.org/bd/pushkar/PushkarPictures.html)
14:19:22	171/171	---M-Z	200	added ('OK')	application/xml	etag:%226bc113b-ab-55e708ccac3c0-gzip%22	https://patwari.org/bd/Aradhana/AradhanaPictures_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/Aradhana/AradhanaPictures_files/filelist.xml	(from https://patwari.org/bd/Aradhana/AradhanaPictures.html)
14:19:23	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:50:53%20GMT	https://patwari.org/bd/Aradhana/AradhanaPictures_files/editdata.mso	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/Aradhana/AradhanaPictures_files/editdata.mso	(from https://patwari.org/bd/Aradhana/AradhanaPictures.html)
14:19:25	10787/10787	---M--	200	added ('OK')	image/jpeg	etag:%226bc114b-2a23-55e70a3fa6f00%22	https://patwari.org/bd/Aradhana/Alankara%20Of%20Sri%20Rayaru_1_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/Aradhana/Alankara%20Of%20Sri%20Rayaru_1_t.jpg	(from https://patwari.org/bd/Aradhana/AradhanaPictures.html)
14:19:28	3548/3548	---M--	200	added ('OK')	image/gif	etag:%226bc113a-ddc-55e709bee7f40%22	https://patwari.org/bd/Aradhana/AradhanaPictures_files/image001.gif	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/Aradhana/AradhanaPictures_files/image001.gif	(from https://patwari.org/bd/Aradhana/AradhanaPictures.html)
14:19:29	15692/15692	---M-Z	200	added ('OK')	text/html	etag:%226bc1176-3d4c-62b9423bcd8f1-gzip%22	https://patwari.org/bd/Aradhana/Alankara%20Of%20Sri%20Rayaru_1.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/Aradhana/Alankara%20Of%20Sri%20Rayaru_1.html	(from https://patwari.org/bd/Aradhana/AradhanaPictures.html)
14:19:29	10222/10222	---M--	200	added ('OK')	image/jpeg	etag:%226bc114d-27ee-55e708c22eb00%22	https://patwari.org/bd/Aradhana/Alankara%20Of%20Sri%20Rayaru_2_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/Aradhana/Alankara%20Of%20Sri%20Rayaru_2_t.jpg	(from https://patwari.org/bd/Aradhana/AradhanaPictures.html)
14:19:31	15020/15020	---M-Z	200	added ('OK')	text/html	etag:%226bc116e-3aac-62b9423bc8300-gzip%22	https://patwari.org/bd/Aradhana/Alankara%20Of%20Sri%20Rayaru_2.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/Aradhana/Alankara%20Of%20Sri%20Rayaru_2.html	(from https://patwari.org/bd/Aradhana/AradhanaPictures.html)
14:19:35	5917/5917	---M--	200	added ('OK')	image/jpeg	etag:%226bc119e-171d-55e709fce5180%22	https://patwari.org/bd/Aradhana/Bichali%20at%20night_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/Aradhana/Bichali%20at%20night_t.jpg	(from https://patwari.org/bd/Aradhana/AradhanaPictures.html)
14:19:35	14396/14396	---M-Z	200	added ('OK')	text/html	etag:%226bc1121-383c-62b9423bb3ec6-gzip%22	https://patwari.org/bd/Aradhana/Bichali%20at%20night.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/Aradhana/Bichali%20at%20night.html	(from https://patwari.org/bd/Aradhana/AradhanaPictures.html)
14:19:37	7875/7875	---M--	200	added ('OK')	image/jpeg	etag:%226bc1122-1ec3-55e7073b2d080%22	https://patwari.org/bd/Aradhana/Gautam%20Archaka_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/Aradhana/Gautam%20Archaka_t.jpg	(from https://patwari.org/bd/Aradhana/AradhanaPictures.html)
14:19:37	14618/14618	---M-Z	200	added ('OK')	text/html	etag:%226bc1197-391a-62b9423bd1389-gzip%22	https://patwari.org/bd/Aradhana/Gautam%20Archaka.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/Aradhana/Gautam%20Archaka.html	(from https://patwari.org/bd/Aradhana/AradhanaPictures.html)
14:19:42	14812/14812	---M-Z	200	added ('OK')	text/html	etag:%226bc1241-39dc-62b9423bfde65-gzip%22	https://patwari.org/bd/Aradhana/Hanumantha%20Devaru%20instaled%20by%20Rayaru.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/Aradhana/Hanumantha%20Devaru%20instaled%20by%20Rayaru.html	(from https://patwari.org/bd/Aradhana/AradhanaPictures.html)
14:19:43	7429/7429	---M--	200	added ('OK')	image/jpeg	etag:%226bc1152-1d05-55e70a1799080%22	https://patwari.org/bd/Aradhana/Hanumantha%20Devaru%20instaled%20by%20Rayaru_t.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/Aradhana/Hanumantha%20Devaru%20instaled%20by%20Rayaru_t.jpg	(from https://patwari.org/bd/Aradhana/AradhanaPictures.html)
